"school","letter","final_exam","course","class","gender","ethnic","major","tx_birth","tx_hs","zip","hs_chem","math_comp","curr_math","grand","parent","emp_on","emp_off","hrs","chem1","chem2","version","MQ1","MQ2","MQ3","MQ4","MQ5","MQ6","MQ7","MQ8","MQ9","MQ10","MQ11","MQ12","MQ13","MQ14","MQ15","MQ16","MQ17","MQ18","MQ19","MQ20","must","Q1A","Q1C","Q2A","Q2C","Q3A","Q3C","Q4A","Q4C","Q5A","Q5C","Q6A","Q6C","comm","pass","alg","conc","gp_edu"
"TAMU","B",76.1,83.9,"FR",0,"White","stem","Y","Y","78","PAP","5,6","5","Y","Y","N","N","0",1,"N",87,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,5,1,1,0,1,0,1,1,1,0,1,1,1,9,1,3,6,"YY"
"TAMU","A",88.8,91.4,"FR",0,"White","med","Y","Y","78","PAP","5,6","5","Y","Y","N","N","0",1,"Y",87,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,16,1,1,1,0,1,0,1,1,1,1,1,1,10,1,6,4,"YY"
"TAMU","B",79.1,88.7,"FR",0,"White","med","N","N","76","PAP","5","None","Y","Y","N","N","0",1,"Y",78,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1,12,1,6,6,"YY"
"TAMU","A",93,94.1,"FR",0,"White","stem","Y","Y","77","PAP","6","None","N","Y","N","Y","11-19",1,"Y",78,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,16,1,1,1,1,1,0,1,1,1,1,1,1,11,1,6,5,"NY"
"TAMU","A",88.8,92.6,"FR",1,"White","stem","Y","Y","77","PAP","5,6,7","6","Y","Y","N","N","0",1,"Y",78,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,1,0,1,1,1,1,1,1,1,1,1,1,11,1,6,5,"YY"
"TAMU","C",63.3,76.4,"FR",0,"White","stem","Y","Y","77","PAP","5","3","Y","Y","N","N","0",1,"Y",78,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,1,1,1,1,1,0,1,1,0,0,1,0,8,1,5,3,"YY"
"TAMU","B",77.3,86.4,"FR",0,"Asian","med","Y","Y","75","PAP","6","5","N","Y","N","N","0",1,"Y",78,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,1,1,1,12,1,6,6,"NY"
"TAMU","A",97.3,96.3,"FR",1,"Hisp","stem","Y","Y","77","PAP,AP","5,6","5","N","Y","N","N","0",1,"N",87,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,17,1,1,1,1,1,1,1,1,1,1,1,1,12,1,6,6,"NY"
"TAMU","B",80.6,86.5,"FR",1,"Hisp","stem","Y","Y","78","AP","3,6,7","5","Y","Y","N","N","0",1,"Y",87,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,17,1,1,1,0,1,1,1,0,1,0,1,1,9,1,6,3,"YY"
"TAMU","B",66.4,79.2,"FR",0,"White","med","Y","Y","77","PAP","6","None","Y","Y","N","N","0",1,"Y",87,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,11,1,1,1,1,1,0,0,1,0,1,1,1,9,1,4,5,"YY"
"TAMU","A",91.8,93.8,"FR",0,"Other","med","Y","Y","78","Reg,PAP,AP","3,4,5,6","6","Y","Y","N","N","0",1,"Y",78,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,16,1,1,1,1,1,1,1,0,1,1,1,1,11,1,6,5,"YY"
"TAMU","D",63.6,66.4,"FR",0,"White","med","Y","Y","77","PAP","4,5","None","Y","Y","N","N","0",1,"N",78,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,6,1,1,0,0,0,0,1,0,1,1,0,0,5,0,3,2,"YY"
"TAMU","A",97.6,95.4,"FR",0,"White","med","Y","Y","77","PAP,AP","1","5","Y","Y","N","N","0",1,"Y",87,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,14,1,1,0,1,1,0,1,1,1,1,1,1,10,1,5,5,"YY"
"TAMU","B",67.9,84.4,"FR",1,"White","med","Y","Y","75","PAP","3,4","3","Y","Y","N","N","0",1,"Y",78,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,12,1,0,1,1,1,1,1,0,1,1,0,0,8,1,5,3,"YY"
"TAMU","A",91.5,95.2,"SR",0,"Asian","other","Y","Y","77","AP","4","None","N","N","Y","N","11-19",1,"Y",78,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,12,1,6,6,"NN"
"TAMU","B",73.3,81.8,"FR",0,"Asian","other","Y","N","15","AP","3,6","1","Y","Y","N","N","0",1,"Y",87,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,15,1,1,0,1,1,0,0,0,1,1,1,1,8,1,4,4,"YY"
"TAMU","B",80.3,86.8,"FR",1,"White","med","Y","Y","77","PAP","3,5,6","5","Y","Y","N","N","0",1,"Y",87,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,11,1,1,1,1,0,1,0,0,1,0,1,0,7,1,4,3,"YY"
"TAMU","A",85.8,90.8,"FR",0,"Mixed","other","Y","Y","77","PAP,AP","5,6,7","5","Other","Y","N","N","0",1,"Y",78,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,15,1,1,1,1,1,0,1,1,1,1,1,1,11,1,6,5,"N/A"
"TAMU","A",97.3,98.9,"FR",0,"White","stem","Y","Y","75","Reg","5","None","Y","Other","N","N","0",1,"Y",87,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,12,1,6,6,"N/A"
"TAMU","B",69.1,79.5,"FR",0,"White","med","Y","Y","78","PAP","3,5","None","Y","Y","N","N","0",1,"Y",78,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,6,1,1,1,1,1,0,1,0,0,1,1,0,8,1,5,3,"YY"
"TAMU","B",86.1,85.6,"FR",0,"Hisp","med","Y","Y","77","PAP,AP","4,5,6","None","N","N","N","Y","1-10",1,"Y",87,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,10,1,1,0,1,1,1,1,1,1,0,1,1,10,1,5,5,"NN"
"TAMU","A",93.9,92.2,"FR",1,"White","med","Y","Y","78","Reg","4,5,6","None","Other","Y","N","N","0",1,"Y",87,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,11,1,1,1,1,1,1,1,1,1,1,1,0,11,1,6,5,"N/A"
"TAMU","B",73,84.8,"SO",1,"Hisp","med","Y","Y","75","AP","6","None","N","N","N","N","0",2,"Y",87,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,16,1,1,1,1,1,1,1,0,1,1,1,1,11,1,6,5,"NN"
"TAMU","B",87,88.8,"SO",0,"White","med","Y","Y","78","PAP","5,6","None","Y","Y","N","N","0",1,"Y",87,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,9,1,1,0,1,1,0,1,0,1,1,1,0,8,1,5,3,"YY"
"TAMU","D",52.4,61.5,"FR",0,"White","med","Y","Y","77","PAP","1","None","N","Y","N","Y","20-29",1,"Y",78,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,6,1,1,0,1,1,0,0,0,1,1,1,1,8,0,4,4,"NY"
"TAMU","A",91.8,92.8,"FR",1,"Asian","med","Y","Y","76","PAP,AP","4,5,6,7","2","Y","Y","N","N","0",1,"Y",78,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,17,1,1,1,1,1,1,1,0,1,1,1,1,11,1,6,5,"YY"
"TAMU","B",86.1,86.4,"FR",0,"White","stem","Y","Y","76","PAP","5","None","N","Y","N","N","0",1,"Y",78,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,12,1,1,0,0,0,0,1,0,0,1,1,1,6,1,3,3,"NY"
"TAMU","A",77.3,90.2,"FR",1,"Asian","stem","Y","Y","79","Reg","4","4","Y","Y","N","N","11-19",1,"N",78,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,17,1,1,1,1,0,0,1,1,1,1,1,1,10,1,5,5,"YY"
"TAMU","C",58.8,71.7,"FR",0,"White","dual","Y","Y","77","PAP","3","4","N","Y","N","Y","1-10",1,"Y",78,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,16,1,1,1,1,0,0,1,0,0,1,1,0,7,1,4,3,"NY"
"TAMU","C",59.1,72.9,"FR",1,"Hisp","med","Y","Y","78","Reg","5","None","N","N","N","N","0",1,"Y",87,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,7,1,1,1,0,0,0,0,0,1,0,1,1,6,1,4,2,"NN"
"TAMU","B",66.1,81.7,"FR",0,"White","stem","Y","Y","78","PAP","4","None","Y","Y","N","N","0",1,"Y",78,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,9,1,1,1,0,1,0,1,0,1,0,1,1,8,1,6,2,"YY"
"TAMU","C",66.4,77.6,"FR",1,"White","med","Y","Y","78","PAP","4,5","None","Y","Y","N","Y","11-19",1,"Y",78,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,6,1,1,1,1,1,1,1,0,1,0,1,1,10,1,6,4,"YY"
"TAMU","B",59.1,79.2,"JR",1,"White","med","Y","Y","77","PAP","4,5,6","None","Y","Y","N","N","0",1,"Y",87,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,14,1,1,1,1,1,0,1,1,0,1,1,1,10,1,5,5,"YY"
"TAMU","B",89.1,87.5,"FR",1,"Hisp","stem","Y","Y","78","PAP","5,6","5","Other","Y","N","N","0",1,"Y",78,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,13,1,1,1,0,1,1,0,0,1,0,1,1,8,1,5,3,"N/A"
"TAMU","C",70.3,77.1,"FR",0,"White","stem","Y","Y","77","Reg","5,6","5","N","Y","N","N","0",1,"Y",78,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,9,1,1,0,1,1,1,1,1,1,1,0,0,9,1,4,5,"NY"
"TAMU","A",92.7,92.3,"FR",0,"White","stem","Y","Y","77","PAP","5,6","5","Other","Y","N","N","0",1,"Y",78,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,15,1,1,1,1,1,0,1,1,1,1,1,1,11,1,6,5,"N/A"
"TAMU","B",66.7,85.2,"FR",1,"White","stem","Y","Y","77","PAP","3,4,5,6","5","Y","Y","N","N","0",1,"Y",87,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,12,1,1,1,1,0,1,1,1,1,1,1,1,11,1,5,6,"YY"
"TAMU","C",62.1,69.4,"FR",0,"White","med","Y","Y","75","PAP","3,4","None","N","Y","N","N","0",1,"Y",87,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,11,1,1,0,1,1,1,1,1,1,1,1,1,11,0,5,6,"NY"
"TAMU","F",37.3,53.8,"FR",1,"Black","med","Y","Y","77","PAP","5,6","None","Y","N","N","N","0",1,"Y",78,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,1,1,0,0,0,0,1,1,7,0,3,4,"YN"
"TAMU","D",48.8,66.9,"FR",0,"Hisp","stem","Y","Y","78","PAP,AP","4,5","None","N","N","N","N","0",1,"Y",78,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,9,0,1,0,1,1,0,1,0,0,1,1,1,7,0,3,4,"NN"
"TAMU","B",74.5,82.3,"FR",1,"Hisp","med","Y","Y","76","PAP","5","5","N","N","N","N","0",1,"Y",87,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,12,1,1,1,0,1,1,1,1,1,1,1,1,11,1,6,5,"NN"
"TAMU","C",64.2,69.2,"SO",0,"Hisp","med","Y","Y","75","PAP","6","None","N","N","N","N","0",1,"Y",87,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,8,1,1,0,1,1,0,0,0,1,0,1,1,7,0,4,3,"NN"
"TAMU","B",76.4,84.9,"SO",0,"White","med","Y","Y","77","Reg","4,6","None","Y","Y","Y","N","1-10",1,"Y",87,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,11,1,0,1,1,1,1,1,0,1,1,1,0,9,1,6,3,"YY"
"TAMU","A",91.8,94.8,"FR",1,"White","stem","Y","Y","77","PAP,AP","6","5","Y","Y","N","N","0",1,"Y",87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,12,1,6,6,"YY"
"TAMU","A",97.6,98.5,"FR",1,"White","stem","Y","Y","77","","4,5","None","N","Y","N","N","0",1,"Y",87,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,12,1,6,6,"NY"
"TAMU","A",88.8,90.7,"FR",0,"White","stem","Y","Y","78","PAP","4","4","Y","Y","N","N","0",1,"Y",78,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,6,1,1,1,1,1,1,1,1,1,1,1,1,12,1,6,6,"YY"
"TAMU","B",75.8,86.6,"FR",0,"White","stem","Y","Y","76","PAP","5,6","5","N","Y","N","N","0",1,"Y",78,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,15,1,1,1,1,1,0,1,1,1,1,1,1,11,1,6,5,"NY"
"TAMU","B",75.8,82.6,"FR",0,"White","med","Y","Y","77","Reg","5,6","None","N","Y","N","N","0",1,"Y",78,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,7,1,1,1,1,1,0,1,0,1,1,1,1,10,1,6,4,"NY"
"TAMU","B",80.3,87.1,"FR",1,"White","stem","Y","Y","77","Reg","5,6,7","5","N","Y","N","N","0",1,"Y",87,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,13,1,1,0,1,1,0,1,1,1,1,1,0,9,1,5,4,"NY"
"TAMU","C",50.9,70.6,"FR",0,"White","stem","Y","Y","77","PAP","4,5","None","N","Y","Y","Y","11-19",1,"N",87,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,10,1,1,1,1,1,1,1,0,0,0,1,1,9,1,5,4,"NY"
"TAMU","B",80,84.5,"FR",1,"White","med","Y","Y","76","PAP,AP","4,5","5","N","Y","N","N","0",1,"Y",87,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,12,1,1,1,1,1,1,1,0,1,1,1,1,11,1,6,5,"NY"
"TAMU","C",56.7,74.2,"SO",0,"White","stem","Y","Y","75","Reg","4,5,6","None","N","Y","N","N","0",1,"Y",78,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,10,1,1,1,1,1,1,1,0,0,1,1,0,9,1,5,4,"NY"
"TAMU","F",49.7,50.8,"FR",1,"Mixed","med","Y","Y","78","Reg","5,6","None","Y","Y","N","N","11-19",1,"Y",87,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,7,1,0,0,0,0,1,1,0,0,0,0,1,4,0,2,2,"YY"
"TAMU","A",95.5,95.1,"FR",0,"White","med","Y","Y","77","PAP","3,5,6","None","Y","Y","N","N","0",1,"Y",78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,0,1,1,1,1,1,0,10,1,6,4,"YY"
"TAMU","B",83.6,84.7,"FR",0,"White","med","Y","Y","76","PAP","3,5,6,7","None","Y","Y","N","N","0",1,"Y",87,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1,12,1,6,6,"YY"
"TAMU","B",70,79.5,"FR",0,"Hisp","stem","Y","Y","78","Reg,PAP","4","4","N","N","N","Y","11-19",1,"N",87,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,10,1,1,0,1,1,1,1,0,1,1,1,1,10,1,5,5,"NN"
"TAMU","A",72.7,89.7,"FR",0,"White","stem","Y","Y","75","PAP","3,5,6,7","6","Y","Y","N","N","0",1,"N",87,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,12,1,6,6,"YY"
"TAMU","A",88.8,91.9,"JR",1,"Asian","med","Y","Y","77","AP","3,5,6","None","Y","Y","N","N","0",1,"Y",78,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,17,1,1,1,1,0,1,1,1,1,1,1,1,11,1,5,6,"YY"
"TAMU","C",80.6,78.5,"SO",1,"Hisp","stem","Y","Y","77","PAP,AP","3,5,6,7","6","N","N","Y","N","11-19",1,"N",78,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,13,1,1,1,1,0,0,1,1,1,1,1,0,9,1,5,4,"NN"
"TAMU","B",75.8,83.9,"JR",0,"Asian","stem","Y","Y","75","Reg","4,5,6","6","Y","Y","N","N","0",1,"Y",87,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,16,1,1,1,0,1,1,1,1,0,1,1,1,10,1,5,5,"YY"
"TAMU","A",83.3,91.6,"FR",0,"White","stem","Y","Y","77","Reg","6","5","Y","Y","N","N","0",1,"Y",87,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,12,1,6,6,"YY"
"TAMU","B",72.4,79.9,"FR",1,"White","med","Y","Y","78","AP","3","4","Y","Y","N","N","0",1,"Y",78,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,14,1,1,1,1,1,1,1,1,0,0,1,1,10,1,5,5,"YY"
"TAMU","B",80,86.1,"FR",0,"White","med","Y","Y","78","PAP","5,6","None","Y","Y","N","N","0",1,"Y",78,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,12,1,1,1,1,1,1,0,0,1,1,1,1,10,1,5,5,"YY"
"TAMU","B",78.5,84.1,"SR",1,"White","stem","Y","Y","77","Reg","7","2,6","Y","Y","Y","N","1-10",1,"N",78,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1,12,1,6,6,"YY"
"TAMU","C",63.6,74.9,"SO",0,"Hisp","med","Y","Y","78","Reg","6","None","N","Y","N","Y","1-10",1,"N",78,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,0,0,1,1,1,0,0,0,1,1,7,1,4,3,"NY"
"TAMU","C",76.1,73.2,"SO",0,"White","stem","Y","Y","77","None","4,6","None","N","Y","N","N","0",1,"N",78,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,1,1,0,0,1,0,1,1,0,0,7,1,4,3,"NY"
"TAMU","B",68.8,79.1,"FR",0,"White","med","Y","Y","77","PAP","6","None","Other","Y","N","N","0",1,"Y",87,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,12,1,1,0,0,1,0,1,1,1,1,1,1,9,1,5,4,"N/A"
"TAMU","A",80,89.2,"FR",1,"Other","med","Y","N","UAE","AP","6","None","N","Y","N","N","0",1,"Y",78,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,15,1,1,1,1,1,1,1,0,1,1,1,1,11,1,6,5,"NY"
"TAMU","F",30.9,52.1,"FR",0,"White","stem","Y","Y","78","PAP","5,6","4","Other","Y","N","N","0",1,"N",87,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,11,0,1,1,1,1,0,1,0,1,1,0,0,7,0,4,3,"N/A"
"TAMU","B",83,86.7,"FR",1,"White","med","Y","Y","76","AP","6","5","N","Y","N","N","0",1,"Y",78,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,12,1,1,1,1,1,1,1,0,1,1,1,1,11,1,6,5,"NY"
"TAMU","D",41.5,60.8,"FR",1,"White","stem","Y","Y","77","Reg","3,5,6","4","Other","Y","N","Y","0",1,"Y",87,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,15,1,1,0,0,0,0,1,0,0,1,1,0,5,0,3,2,"N/A"
"TAMU","D",49.4,66.6,"FR",-1,"Mixed","stem","Y","Y","75","Reg","4,5","4","N","Y","N","N","0",1,"Y",87,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,10,1,0,0,0,1,1,0,0,0,1,1,0,5,0,3,2,"NY"
"TAMU","F",50.9,56.5,"SO",0,"Black","med","Y","Y","75","AP","4","5","N","Y","N","N","0",1,"Y",87,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,7,1,1,0,1,1,0,1,0,0,1,1,1,8,0,4,4,"NY"
"TAMU","A",87,89.5,"FR",1,"White","med","Y","Y","77","PAP","6","2","Y","Y","N","N","0",1,"Y",87,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,13,1,1,1,1,1,1,1,1,1,1,1,1,12,1,6,6,"YY"
"TAMU","B",72.1,80.5,"FR",1,"White","stem","Y","Y","76","Reg","","4","Y","Y","N","N","0",NA,"DK",87,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,0,0,0,1,1,0,0,1,1,7,1,4,3,"YY"
"TAMU","A",85.8,93.1,"FR",0,"White","stem","Y","Y","75","PAP","5,6,7","None","Y","Y","N","N","0",1,"Y",87,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,13,1,1,1,1,1,1,1,0,1,1,1,1,11,1,6,5,"YY"
"TAMU","A",91.8,91.3,"FR",1,"Other","stem","Y","Y","77","Reg,PAP","5","5","N","Y","N","N","11-19",1,"Y",78,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,15,1,1,1,1,0,1,1,0,1,1,1,1,10,1,5,5,"NY"
"TAMU","B",79.1,85.2,"FR",1,"White","med","Y","Y","77","PAP","5,6","5","Y","Y","N","N","0",1,"Y",87,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,16,1,1,1,1,1,1,1,0,1,1,1,1,11,1,6,5,"YY"
"TAMU","C",53.6,74.1,"FR",0,"White","other","Y","Y","78","PAP","","None","N","N","N","N","0",1,"Y",78,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,1,0,1,1,1,1,1,1,0,0,1,1,9,1,5,4,"NN"
"TAMU","C",61.5,73.3,"FR",0,"White","stem","Y","Y","78","PAP","4,5,6","6","Y","N","N","N","0",1,"Y",87,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,12,1,1,1,1,0,0,0,1,0,1,1,0,7,1,3,4,"YN"
"TAMU","B",75.8,86.3,"FR",0,"Mixed","stem","Y","Y","78","Reg","4,5,6,7","None","N","Y","N","N","0",1,"Y",78,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,12,1,6,6,"NY"
"TAMU","B",74.5,82.7,"FR",0,"White","stem","Y","Y","78","PAP","4","None","Other","Y","N","N","0",1,"N",87,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,9,1,1,1,1,1,1,1,1,1,0,1,1,11,1,6,5,"N/A"
"TAMU","B",80.3,88.9,"FR",1,"White","stem","Y","Y","77","PAP","5,6","None","Y","Y","N","N","0",1,"N",87,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,18,1,1,0,1,1,1,1,1,1,1,1,1,11,1,5,6,"YY"
"TAMU","B",80,85,"FR",0,"Asian","med","Y","Y","77","PAP","3,6","5","N","N","N","N","0",1,"Y",87,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,17,1,1,1,1,1,0,1,0,1,1,1,1,10,1,6,4,"NN"
"TAMU","B",74.8,87.3,"FR",0,"Asian","med","Y","Y","78","Reg","1","6","Y","Y","N","N","0",1,"Y",78,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,17,1,1,1,1,1,1,1,0,0,0,1,1,9,1,5,4,"YY"
"TAMU","C",57.6,68.3,"FR",0,"Asian","stem","Y","Y","75","PAP,AP","6","None","N","N","N","N","0",1,"Y",78,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,13,1,1,1,1,0,1,1,0,0,0,1,1,8,0,4,4,"NN"
"TAMU","C",70.9,77.4,"FR",0,"White","med","Y","Y","75","Reg","6","None","N","Y","N","N","0",1,"Y",87,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,15,1,1,1,1,1,0,1,0,1,0,1,1,9,1,6,3,"NY"
"TAMU","B",85.5,88.5,"FR",0,"White","med","Y","Y","75","Reg","2,3,4","1","Other","Y","N","N","0",1,"Y",78,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,7,1,1,1,0,1,0,1,1,1,1,1,1,10,1,6,4,"N/A"
"TAMU","B",66.4,83.3,"FR",0,"Hisp","med","Y","Y","78","PAP","4,5,6","5","N","Y","N","N","0",1,"Y",87,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,17,1,1,1,1,1,1,1,1,0,1,1,1,11,1,5,6,"NY"
"TAMU","A",94.2,94,"FR",1,"White","stem","N","Y","78","PAP","5,6","2","Other","Y","N","N","0",1,"Y",87,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,8,1,1,1,0,1,1,1,1,1,1,1,0,10,1,6,4,"N/A"
"TAMU","B",80.9,87.3,"FR",0,"White","med","Y","Y","77","PAP","5,6,7","6","N","N","N","N","0",1,"Y",87,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,17,1,1,1,1,1,1,1,0,1,1,1,1,11,1,6,5,"NN"
"TAMU","B",85.8,84.8,"FR",0,"White","stem","Y","Y","78","PAP.AP","5,6","4","Y","Y","N","N","0",1,"Y",78,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,0,1,1,1,1,11,1,6,5,"YY"
"TAMU","B",80.6,86,"FR",0,"Hisp","med","Y","Y","76","PAP,AP","3,5,6","None","N","N","N","N","0",1,"Y",87,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,15,1,1,1,0,1,1,1,1,1,1,1,1,11,1,6,5,"NN"
"TAMU","A",90.6,95,"FR",1,"White","med","Y","Y","75","PAP","4","2","Y","Y","N","N","0",1,"Y",78,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1,12,1,6,6,"YY"
